"SITE_ID", "GROUP_ID", "VARIABLE_GROUP", "LAI_TYPE", "LAI_COMMENT", "LAI_TOT", "LAI_CLUMP", "LAI_METHOD", "LAI_APPROACH", "LAI_DATE", "LAI_U", "LAI_TOT_SPATIAL_VARIABILITY", "LAI_O_DEC", "LAI_O_DEC_SPATIAL_REP_NUMBER", "LAI_O_DEC_SPATIAL_VARIABILITY", "LAI_O_EVG", "LAI_O_EVG_SPATIAL_VARIABILITY", "LAI_U_SPATIAL_REP_NUMBER", "LAI_U_SPATIAL_VARIABILITY", "LAI_TOT_SPATIAL_REP_NUMBER", "LAI_DATE_UNC", 
"US-UMd", "19300", "GRP_LAI", "LAI", , "3.55", , "Litterfall", "Three litter traps in each of 11 - 0.08 ha plots and 20 traps in a single 1.13 ha plot, at 1 m ht above forest floor and with an effective area of .264 m^2 each were used to collect autumnal litter fall.", "20121101", , "0.69", , , , , , , , "12", "30", 
"US-UMd", "19307", "GRP_LAI", "LAI", , "3.91", , "Litterfall", "Three litter traps in each of 11 - 0.08 ha plots and 20 traps in a single 1.13 ha plot, at 1 m ht above forest floor and with an effective area of .264 m^2 each were used to collect autumnal litter fall.", "20131101", , "0.98", , , , , , , , "12", "30", 
"US-UMd", "19319", "GRP_LAI", "LAI", , "4.31", , , "Litter trap", "20070111", , "1.08", , , , , , , , "16", , 
"US-UMd", "19320", "GRP_LAI", "LAI", , "3.87", , , "Litter trap", "20060111", , "0.89", , , , , , , , "16", , 
"US-UMd", "19324", "GRP_LAI", "LAI", "Litter traps, 3 each in 11 - 0.08 ha plots and 20 in a single 1.13 ha plot, at 1 m ht above forest floor and with an effective area of .264 m^2 were used to collect autumnal litter fall.", "3.98", , , "Litter trap", "20131101", , "0.98", , , , , , , , "12", "21", 
"US-UMd", "19332", "GRP_LAI", "LAI", "Litter traps, 3 each in 11 - 0.08 ha plots and 20 in a single 1.13 ha plot, at 1 m ht above forest floor and with an effective area of .264 m^2 were used to collect autumnal litter fall.", "3.55", , , "Litter trap", "20121101", , "0.69", , , , , , , , "12", "21", 
"US-UMd", "19339", "GRP_LAI", "LAI", "Litter traps, 3 each in 11 - 0.08 ha plots and 20 in a single 1.13 ha plot, at 1 m ht above forest floor and with an effective area of .264 m^2 were used to collect autumnal litter fall.", "4.21", , , "Litter trap", "20111101", , "1.19", , , , , , , , "12", "21", 
"US-Upa", "23663", "GRP_LAI", "LAI", "http://public.ornl.gov/ameriflux/Site_Info/siteInfo.cfm?KEYID=us.prudhoe.01", "1.5", , , , , , , , , , , , , , , , 
"US-Var", "19342", "GRP_LAI", "LAI", "operated by Liukang Xu", "0.57891458333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20040130", , , , , , , , , , "3", , 
"US-Var", "19343", "GRP_LAI", "LAI", "operated by Liukang Xu", "2.2038648611", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20040305", , , , , , , , , , "3", , 
"US-Var", "19344", "GRP_LAI", "LAI", "operated by Liukang Xu", "1.7388", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20040325", , , , , , , , , , "3", , 
"US-Var", "19345", "GRP_LAI", "LAI", "operated by Liukang Xu", "1.6928", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20040409", , , , , , , , , , "3", , 
"US-Var", "19346", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.98286666667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20040423", , , , , , , , , , "3", , 
"US-Var", "19347", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.0725", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20040506", , , , , , , , , , "3", , 
"US-Var", "19348", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.592015", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20041120", , , , , , , , , , "3", , 
"US-Var", "19349", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.63273916667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20041128", , , , , , , , , , "3", , 
"US-Var", "19350", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.67346333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20041202", , , , , , , , , , "3", , 
"US-Var", "19351", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.868", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20041215", , , , , , , , , , "3", , 
"US-Var", "19352", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.8716575", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20041226", , , , , , , , , , "3", , 
"US-Var", "19353", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.90516416667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20050117", , , , , , , , , , "3", , 
"US-Var", "19354", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.5528508333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20050127", , , , , , , , , , "3", , 
"US-Var", "19355", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.88", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20050226", , , , , , , , , , "3", , 
"US-Var", "19356", "GRP_LAI", "LAI", "operated by Siyan Ma", "2.7444825", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20050324", , , , , , , , , , "3", , 
"US-Var", "19357", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.65", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20050424", , , , , , , , , , "3", , 
"US-Var", "19358", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.19", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20050517", , , , , , , , , , "3", , 
"US-Var", "19359", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.04", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20050601", , , , , , , , , , "3", , 
"US-Var", "19360", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.3826775", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20070314", , "0.81628382613", , , , , , , , "3", , 
"US-Var", "19361", "GRP_LAI", "LAI", "operated by Siyan Ma", "2.4465533333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20070328", , "0.39739346397", , , , , , , , "3", , 
"US-Var", "19362", "GRP_LAI", "LAI", "operated by Siyan Ma", "2.5533375", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20070405", , "0.64646581621", , , , , , , , "3", , 
"US-Var", "19363", "GRP_LAI", "LAI", "operated by Siyan Ma", "2.3399166667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20070413", , "0.59452672003", , , , , , , , "3", , 
"US-Var", "19364", "GRP_LAI", "LAI", "operated by Siyan Ma", "2.28542", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20070501", , "1.2351603404", , , , , , , , "3", , 
"US-Var", "19365", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.2246433333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20070510", , , , , , , , , , "3", , 
"US-Var", "19366", "GRP_LAI", "LAI", "estimated by Siyan Ma", "0.125", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20070525", , , , , , , , , , "3", , 
"US-Var", "19367", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.69700916667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20071129", , "0.69710486428", , , , , , , , "3", , 
"US-Var", "19368", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.1525625", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20071227", , "0.35011844781", , , , , , , , "3", , 
"US-Var", "19369", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.73333333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20080130", , "0.061285363941", , , , , , , , "3", , 
"US-Var", "19370", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.4408333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20080306", , "1.0521297845", , , , , , , , "3", , 
"US-Var", "19371", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.6691666667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20080404", , "0.75508829506", , , , , , , , "3", , 
"US-Var", "19372", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.7358333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20080420", , "1.1158358228", , , , , , , , "3", , 
"US-Var", "19373", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.08975", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20080506", , "0.15305227865", , , , , , , , "3", , 
"US-Var", "19374", "GRP_LAI", "LAI", "estimated by Siyan Ma", "0", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20080513", , , , , , , , , , "3", , 
"US-Var", "19375", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.17966666667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20081211", , "0.054549480596", , , , , , , , "3", , 
"US-Var", "19376", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.35158333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20090108", , "0.12253630414", , , , , , , , "3", , 
"US-Var", "19377", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.483", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20090119", , "0.24992198783", , , , , , , , "3", , 
"US-Var", "19378", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.0966666667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20101202", , "0.25512660256", , , , , , , , "3", , 
"US-Var", "19379", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.54833333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20110105", , "0.24538659974", , , , , , , , "3", , 
"US-Var", "19380", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.76333333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20110222", , "0.33388184038", , , , , , , , "3", , 
"US-Var", "19381", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.7866666667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20110330", , "0.48606412471", , , , , , , , "3", , 
"US-Var", "19382", "GRP_LAI", "LAI", "operated by Siyan Ma", "3.5233333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20110422", , "1.3502785207", , , , , , , , "3", , 
"US-Var", "19383", "GRP_LAI", "LAI", "operated by Siyan Ma", "2.065", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20110510", , "0.54285702538", , , , , , , , "3", , 
"US-Var", "19384", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.24", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20110527", , "0.29826844034", , , , , , , , "3", , 
"US-Var", "19385", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.5283333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20111026", , "0.36061001558", , , , , , , , "3", , 
"US-Var", "19386", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.1033333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20111201", , "0.43261799932", , , , , , , , "3", , 
"US-Var", "19387", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.0675", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20120104", , "0.065", , , , , , , , "3", , 
"US-Var", "19388", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.5941666667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20120201", , "0.41397715315", , , , , , , , "3", , 
"US-Var", "19389", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.165", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20120302", , "0.41248484821", , , , , , , , "3", , 
"US-Var", "19390", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.5675", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20120405", , "0.66538053022", , , , , , , , "3", , 
"US-Var", "19391", "GRP_LAI", "LAI", "operated by Siyan Ma", "2.6141666667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20120504", , "2.1569311726", , , , , , , , "3", , 
"US-Var", "19392", "GRP_LAI", "LAI", "operated by Siyan Ma", "3.9525", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20120518", , "2.6884892629", , , , , , , , "3", , 
"US-Var", "19393", "GRP_LAI", "LAI", "estimated by Siyan Ma", "0.1", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20120530", , , , , , , , , , "3", , 
"US-Var", "19394", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.39916666667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20121107", , "0.35164198176", , , , , , , , "3", , 
"US-Var", "19395", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.1358333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20121211", , "0.59086976851", , , , , , , , "3", , 
"US-Var", "19396", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.275", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20090210", , "0.90863909227", , , , , , , , "3", , 
"US-Var", "19397", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.7991666667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20090228", , "0.6424092024", , , , , , , , "3", , 
"US-Var", "19398", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.5175", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20090312", , "0.52010215343", , , , , , , , "3", , 
"US-Var", "19399", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.8558333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20090327", , "0.6675343312", , , , , , , , "3", , 
"US-Var", "19400", "GRP_LAI", "LAI", "operated by Siyan Ma", "2.01", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20090417", , "0.60894888948", , , , , , , , "3", , 
"US-Var", "19401", "GRP_LAI", "LAI", "operated by Siyan Ma", "2.725", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20090507", , "1.5151320075", , , , , , , , "3", , 
"US-Var", "19402", "GRP_LAI", "LAI", "estimated by Siyan Ma", "0.2", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20090527", , , , , , , , , , "3", , 
"US-Var", "19403", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.31583333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20091105", , "0.18211145854", , , , , , , , "3", , 
"US-Var", "19404", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.82466666667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20091222", , "0.32567740301", , , , , , , , "3", , 
"US-Var", "19405", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.125", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20100210", , "0.64951905284", , , , , , , , "3", , 
"US-Var", "19406", "GRP_LAI", "LAI", "operated by Siyan Ma", "2.07", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20100305", , "0.72406405103", , , , , , , , "3", , 
"US-Var", "19407", "GRP_LAI", "LAI", "operated by Siyan Ma", "3.485", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20100321", , "0.27143139096", , , , , , , , "3", , 
"US-Var", "19408", "GRP_LAI", "LAI", "operated by Siyan Ma", "3.4666666667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20100413", , "0.73413781631", , , , , , , , "3", , 
"US-Var", "19409", "GRP_LAI", "LAI", "operated by Siyan Ma", "2.6841666667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20100430", , "0.64006998315", , , , , , , , "3", , 
"US-Var", "19410", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.5608333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20100513", , "0.17808588752", , , , , , , , "3", , 
"US-Var", "19411", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.9225", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20100528", , "0.46858163643", , , , , , , , "3", , 
"US-Var", "19412", "GRP_LAI", "LAI", "estimated by Siyan Ma", "0.1", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20100610", , , , , , , , , , "3", , 
"US-Var", "19413", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.6791666667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20101112", , , , , , , , , , "3", , 
"US-Var", "19414", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.9475", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20130116", , "0.17414074767", , , , , , , , "3", , 
"US-Var", "19415", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.2108333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20130227", , "0.57702000254", , , , , , , , "3", , 
"US-Var", "19416", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.4041666667", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20130313", , "0.48634050143", , , , , , , , "3", , 
"US-Var", "19417", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.4125", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20130327", , "0.3946913351", , , , , , , , "3", , 
"US-Var", "19418", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.315", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20130410", , "0.39985153495", , , , , , , , "3", , 
"US-Var", "19419", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.2625", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20130424", , "0.063786754111", , , , , , , , "3", , 
"US-Var", "19420", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.57083333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20130508", , "0.50964652783", , , , , , , , "3", , 
"US-Var", "19421", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.05923118548", , "Direct", "400cm2 sampling square; 3 replicants; measured throught Li-cor area meter", "20140210", , "0.05923118548", , , , , , , , "1", , 
"US-Var", "19422", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.48513743757", , "Direct", "400cm2 sampling square; 3 replicants; measured throught Li-cor area meter", "20140304", , "0.48513743757", , , , , , , , "1", , 
"US-Var", "19423", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.89596781936", , "Direct", "400cm2 sampling square; 3 replicants; measured throught Li-cor area meter", "20140327", , "0.89596781936", , , , , , , , "1", , 
"US-Var", "19424", "GRP_LAI", "LAI", "operated by Siyan Ma", "1.9002614952", , "Direct", "400cm2 sampling square; 3 replicants; measured throught Li-cor area meter", "20140422", , "1.0971164858", , , , , , , , "3", , 
"US-Var", "19425", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.9664539996", , "Direct", "400cm2 sampling square; 3 replicants; measured throught Li-cor area meter", "20140508", , "0.55798247683", , , , , , , , "3", , 
"US-Var", "19426", "GRP_LAI", "LAI", "estimated by Siyan Ma", "0.2", , "Direct", "400cm2 sampling square; 3 replicants; measured throught Li-cor area meter", "20150522", , , , , , , , , , "3", , 
"US-Var", "19427", "GRP_LAI", "LAI", "operated by Siyan Ma", "0", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20050610", , , , , , , , , , "3", , 
"US-Var", "19428", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.83188333333", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20051213", , "0.65326057131", , , , , , , , "3", , 
"US-Var", "19429", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.801725", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20060124", , "2.0746448403", , , , , , , , "3", , 
"US-Var", "19430", "GRP_LAI", "LAI", "operated by Siyan Ma", "0.55965", , "Direct", "400cm2 sampling square; 3 repeats; measured throught Li-cor area meter", "20060209", , "1.1380277314", , , , , , , , "3", , 
